qid,original_qid,task,model_choice,correct_choice,is_correct,confidence,latency_ms,prob_a,prob_b
GRID-0868_stage1,GRID-0868,Grid,B,B,True,3,297.6686954498291,0.0002307891845703125,1.0
GRID-0869_stage1,GRID-0869,Grid,A,A,True,4,291.26954078674316,1.0,0.0006256103515625
GRID-0870_stage1,GRID-0870,Grid,A,A,True,4,284.96384620666504,1.0,0.000179290771484375
GRID-0871_stage1,GRID-0871,Grid,B,B,True,3,284.8227024078369,0.000553131103515625,1.0
GRID-0872_stage1,GRID-0872,Grid,A,A,True,4,284.6105098724365,1.0,0.000335693359375
GRID-0873_stage1,GRID-0873,Grid,B,B,True,4,284.99436378479004,0.00012302398681640625,1.0
GRID-0874_stage1,GRID-0874,Grid,A,A,True,3,285.15148162841797,1.0,0.0002307891845703125
GRID-0875_stage1,GRID-0875,Grid,A,A,True,3,286.6017818450928,1.0,0.0002613067626953125
GRID-0876_stage1,GRID-0876,Grid,A,A,True,3,290.3900146484375,1.0,0.0001583099365234375
GRID-0877_stage1,GRID-0877,Grid,A,A,True,3,285.95805168151855,1.0,0.0003795623779296875
GRID-0878_stage1,GRID-0878,Grid,B,B,True,4,286.06176376342773,0.0001583099365234375,1.0
GRID-0879_stage1,GRID-0879,Grid,B,B,True,3,286.68737411499023,0.00970458984375,0.98828125
GRID-0880_stage1,GRID-0880,Grid,B,B,True,3,309.79418754577637,0.00012302398681640625,1.0
GRID-0881_stage1,GRID-0881,Grid,B,B,True,3,288.9750003814697,5.14984130859375e-05,1.0
GRID-0882_stage1,GRID-0882,Grid,A,A,True,4,284.96789932250977,1.0,0.0001583099365234375
GRID-0883_stage1,GRID-0883,Grid,A,A,True,4,284.4827175140381,1.0,0.00012302398681640625
GRID-0884_stage1,GRID-0884,Grid,A,A,True,3,284.8236560821533,1.0,0.00020313262939453125
GRID-0885_stage1,GRID-0885,Grid,A,A,True,4,284.26504135131836,1.0,0.0003795623779296875
GRID-0886_stage1,GRID-0886,Grid,A,A,True,4,284.48009490966797,1.0,0.0001087188720703125
GRID-0887_stage1,GRID-0887,Grid,B,B,True,3,284.6033573150635,0.037353515625,0.9609375
GRID-0888_stage1,GRID-0888,Grid,A,A,True,4,284.4693660736084,1.0,0.0001087188720703125
GRID-0889_stage1,GRID-0889,Grid,B,B,True,3,286.8340015411377,0.0001087188720703125,1.0
GRID-0890_stage1,GRID-0890,Grid,A,A,True,5,285.6321334838867,1.0,0.0001583099365234375
GRID-0891_stage1,GRID-0891,Grid,A,A,True,5,284.9860191345215,1.0,0.0002307891845703125
GRID-0892_stage1,GRID-0892,Grid,B,B,True,3,285.4926586151123,5.817413330078125e-05,1.0
GRID-0893_stage1,GRID-0893,Grid,A,A,True,5,286.649227142334,1.0,0.00014019012451171875
GRID-0894_stage1,GRID-0894,Grid,B,B,True,4,374.3102550506592,0.0001087188720703125,1.0
GRID-0895_stage1,GRID-0895,Grid,A,A,True,5,289.0210151672363,1.0,0.000335693359375
GRID-0896_stage1,GRID-0896,Grid,B,B,True,3,289.11662101745605,8.487701416015625e-05,1.0
GAB-0001_stage1,GAB-0001,Gabor,B.,A,False,3,327.59833335876465,0.294921875,0.70703125
GAB-0002_stage1,GAB-0002,Gabor,B.,A,False,3,329.29515838623047,0.26953125,0.73046875
GAB-0003_stage1,GAB-0003,Gabor,B.,A,False,3,320.8029270172119,0.26953125,0.73046875
GAB-0004_stage1,GAB-0004,Gabor,B.,B,False,3,321.46501541137695,0.294921875,0.70703125
GAB-0005_stage1,GAB-0005,Gabor,B.,B,False,3,328.77373695373535,0.4375,0.5625
GAB-0006_stage1,GAB-0006,Gabor,B.,A,False,3,341.58945083618164,0.376953125,0.62109375
GAB-0007_stage1,GAB-0007,Gabor,B.,B,False,3,447.21007347106934,0.4375,0.5625
GAB-0008_stage1,GAB-0008,Gabor,B.,B,False,3,344.81096267700195,0.26953125,0.73046875
GAB-0009_stage1,GAB-0009,Gabor,B.,A,False,3,327.6190757751465,0.376953125,0.62109375
GAB-0010_stage1,GAB-0010,Gabor,B.,B,False,3,358.3712577819824,0.34765625,0.65234375
GAB-0011_stage1,GAB-0011,Gabor,B.,B,False,3,358.74295234680176,0.3203125,0.6796875
GAB-0012_stage1,GAB-0012,Gabor,B.,B,False,3,324.81908798217773,0.294921875,0.70703125
GAB-0013_stage1,GAB-0013,Gabor,B.,A,False,3,324.29027557373047,0.26953125,0.73046875
GAB-0014_stage1,GAB-0014,Gabor,B.,B,False,3,323.08149337768555,0.376953125,0.62109375
GAB-0015_stage1,GAB-0015,Gabor,B.,A,False,3,325.0622749328613,0.26953125,0.73046875
GAB-0016_stage1,GAB-0016,Gabor,B.,B,False,3,324.6488571166992,0.22265625,0.77734375
GAB-0017_stage1,GAB-0017,Gabor,B.,A,False,3,325.1957893371582,0.294921875,0.70703125
GAB-0018_stage1,GAB-0018,Gabor,B.,A,False,3,332.4310779571533,0.26953125,0.73046875
GAB-0019_stage1,GAB-0019,Gabor,B.,B,False,3,357.7563762664795,0.294921875,0.70703125
GAB-0020_stage1,GAB-0020,Gabor,B.,A,False,3,334.16152000427246,0.22265625,0.77734375
GAB-0021_stage1,GAB-0021,Gabor,B.,B,False,3,328.0763626098633,0.40625,0.59375
GAB-0022_stage1,GAB-0022,Gabor,B.,B,False,3,318.01748275756836,0.4375,0.5625
GAB-0023_stage1,GAB-0023,Gabor,B.,B,False,3,319.9021816253662,0.376953125,0.62109375
GAB-0024_stage1,GAB-0024,Gabor,B.,B,False,3,317.9185390472412,0.3203125,0.6796875
GAB-0025_stage1,GAB-0025,Gabor,B.,B,False,3,317.44956970214844,0.40625,0.59375
GAB-0026_stage1,GAB-0026,Gabor,B.,A,False,3,317.55924224853516,0.26953125,0.73046875
GAB-0027_stage1,GAB-0027,Gabor,B.,A,False,3,318.6812400817871,0.26953125,0.73046875
GAB-0028_stage1,GAB-0028,Gabor,B.,B,False,3,317.2893524169922,0.22265625,0.77734375
GAB-0029_stage1,GAB-0029,Gabor,B.,B,False,3,317.78717041015625,0.376953125,0.62109375
GAB-0030_stage1,GAB-0030,Gabor,B.,B,False,3,396.93617820739746,0.2451171875,0.75390625
GAB-0031_stage1,GAB-0031,Gabor,B.,A,False,3,324.32079315185547,0.2451171875,0.75390625
GAB-0032_stage1,GAB-0032,Gabor,B.,B,False,3,328.63330841064453,0.3203125,0.6796875
GAB-0033_stage1,GAB-0033,Gabor,B.,B,False,3,341.05753898620605,0.26953125,0.73046875
GAB-0034_stage1,GAB-0034,Gabor,B.,A,False,3,350.45504570007324,0.22265625,0.77734375
GAB-0035_stage1,GAB-0035,Gabor,B.,A,False,3,325.50048828125,0.26953125,0.73046875
GAB-0036_stage1,GAB-0036,Gabor,B.,B,False,3,325.17313957214355,0.22265625,0.77734375
GAB-0037_stage1,GAB-0037,Gabor,B.,A,False,3,324.4004249572754,0.34765625,0.65234375
GAB-0038_stage1,GAB-0038,Gabor,B.,B,False,3,324.80907440185547,0.26953125,0.73046875
GAB-0039_stage1,GAB-0039,Gabor,B.,B,False,3,322.79086112976074,0.3203125,0.6796875
GAB-0040_stage1,GAB-0040,Gabor,B.,A,False,3,325.11234283447266,0.26953125,0.73046875
GAB-0041_stage1,GAB-0041,Gabor,B.,A,False,3,322.8597640991211,0.22265625,0.77734375
GAB-0042_stage1,GAB-0042,Gabor,B.,B,False,3,325.4132270812988,0.26953125,0.73046875
GAB-0043_stage1,GAB-0043,Gabor,B.,A,False,3,331.16674423217773,0.294921875,0.70703125
GAB-0044_stage1,GAB-0044,Gabor,B.,B,False,3,324.98955726623535,0.26953125,0.73046875
GAB-0045_stage1,GAB-0045,Gabor,B.,A,False,3,337.54539489746094,0.26953125,0.73046875
GAB-0046_stage1,GAB-0046,Gabor,B.,A,False,3,324.169397354126,0.2451171875,0.75390625
GAB-0047_stage1,GAB-0047,Gabor,B.,B,False,3,325.1159191131592,0.26953125,0.73046875
GAB-0048_stage1,GAB-0048,Gabor,B.,B,False,3,326.25603675842285,0.2451171875,0.75390625
GAB-0049_stage1,GAB-0049,Gabor,B.,A,False,3,387.0377540588379,0.22265625,0.77734375
GAB-0050_stage1,GAB-0050,Gabor,B.,A,False,3,325.9162902832031,0.2021484375,0.796875
GAB-0051_stage1,GAB-0051,Gabor,B.,B,False,3,318.97974014282227,0.26953125,0.73046875
GAB-0052_stage1,GAB-0052,Gabor,B.,A,False,3,317.87109375,0.22265625,0.77734375
GAB-0053_stage1,GAB-0053,Gabor,B.,B,False,3,326.2286186218262,0.34765625,0.65234375
GAB-0054_stage1,GAB-0054,Gabor,B.,A,False,3,318.281888961792,0.2451171875,0.75390625
GAB-0055_stage1,GAB-0055,Gabor,B.,A,False,3,390.3040885925293,0.3203125,0.6796875
GAB-0056_stage1,GAB-0056,Gabor,B.,B,False,3,328.4616470336914,0.2451171875,0.75390625
GAB-0057_stage1,GAB-0057,Gabor,B.,B,False,3,324.6889114379883,0.22265625,0.77734375
GAB-0058_stage1,GAB-0058,Gabor,B.,B,False,3,351.0732650756836,0.2451171875,0.75390625
GAB-0059_stage1,GAB-0059,Gabor,B.,B,False,3,324.0535259246826,0.3203125,0.6796875
GAB-0060_stage1,GAB-0060,Gabor,B.,B,False,3,381.66189193725586,0.22265625,0.77734375
GAB-0061_stage1,GAB-0061,Gabor,B.,B,False,3,368.03603172302246,0.26953125,0.73046875
GAB-0062_stage1,GAB-0062,Gabor,B.,A,False,3,331.59446716308594,0.2021484375,0.796875
GAB-0063_stage1,GAB-0063,Gabor,B.,B,False,3,324.58996772766113,0.2451171875,0.75390625
GAB-0064_stage1,GAB-0064,Gabor,B.,B,False,3,325.47688484191895,0.26953125,0.73046875
GAB-0065_stage1,GAB-0065,Gabor,B.,B,False,3,357.50842094421387,0.26953125,0.73046875
GAB-0066_stage1,GAB-0066,Gabor,B.,B,False,3,343.6908721923828,0.26953125,0.73046875
GAB-0067_stage1,GAB-0067,Gabor,B.,A,False,3,331.78234100341797,0.294921875,0.70703125
GAB-0068_stage1,GAB-0068,Gabor,B.,A,False,3,325.3943920135498,0.294921875,0.70703125
GAB-0069_stage1,GAB-0069,Gabor,B.,B,False,3,324.09119606018066,0.2451171875,0.75390625
GAB-0070_stage1,GAB-0070,Gabor,B.,B,False,3,324.31960105895996,0.26953125,0.73046875
GAB-0071_stage1,GAB-0071,Gabor,B.,B,False,3,327.63075828552246,0.2451171875,0.75390625
GAB-0072_stage1,GAB-0072,Gabor,B.,B,False,3,341.25566482543945,0.22265625,0.77734375
GAB-0073_stage1,GAB-0073,Gabor,B.,A,False,3,323.7500190734863,0.2451171875,0.75390625
GAB-0074_stage1,GAB-0074,Gabor,B.,A,False,3,324.5527744293213,0.3203125,0.6796875
GAB-0075_stage1,GAB-0075,Gabor,B.,B,False,3,324.6572017669678,0.294921875,0.70703125
GAB-0076_stage1,GAB-0076,Gabor,B.,B,False,3,323.05908203125,0.294921875,0.70703125
GAB-0077_stage1,GAB-0077,Gabor,B.,A,False,3,330.16300201416016,0.2451171875,0.75390625
GAB-0078_stage1,GAB-0078,Gabor,B.,A,False,3,323.5888481140137,0.22265625,0.77734375
GAB-0079_stage1,GAB-0079,Gabor,B.,B,False,3,327.58617401123047,0.2451171875,0.75390625
GAB-0080_stage1,GAB-0080,Gabor,B.,A,False,3,318.432092666626,0.2451171875,0.75390625
GAB-0081_stage1,GAB-0081,Gabor,B.,B,False,3,338.76705169677734,0.26953125,0.73046875
GAB-0082_stage1,GAB-0082,Gabor,B.,A,False,3,320.0676441192627,0.26953125,0.73046875
GAB-0083_stage1,GAB-0083,Gabor,B.,A,False,3,318.6826705932617,0.26953125,0.73046875
GAB-0084_stage1,GAB-0084,Gabor,B.,A,False,3,319.0939426422119,0.2451171875,0.75390625
GAB-0085_stage1,GAB-0085,Gabor,B.,B,False,3,325.90460777282715,0.2021484375,0.796875
GAB-0086_stage1,GAB-0086,Gabor,B.,A,False,3,318.87054443359375,0.22265625,0.77734375
GAB-0087_stage1,GAB-0087,Gabor,B.,B,False,3,318.6149597167969,0.26953125,0.73046875
GAB-0088_stage1,GAB-0088,Gabor,B.,B,False,3,391.01529121398926,0.2021484375,0.796875
GAB-0089_stage1,GAB-0089,Gabor,B.,A,False,3,326.0834217071533,0.2021484375,0.796875
GAB-0090_stage1,GAB-0090,Gabor,B.,A,False,3,325.99806785583496,0.1826171875,0.81640625
GAB-0091_stage1,GAB-0091,Gabor,B.,A,False,3,330.32751083374023,0.1826171875,0.81640625
GAB-0092_stage1,GAB-0092,Gabor,B.,B,False,3,335.36815643310547,0.22265625,0.77734375
GAB-0093_stage1,GAB-0093,Gabor,B.,A,False,3,370.1777458190918,0.26953125,0.73046875
GAB-0094_stage1,GAB-0094,Gabor,B.,B,False,3,347.9156494140625,0.376953125,0.62109375
GAB-0095_stage1,GAB-0095,Gabor,B.,B,False,3,326.7793655395508,0.2451171875,0.75390625
GAB-0096_stage1,GAB-0096,Gabor,B.,B,False,3,331.4492702484131,0.294921875,0.70703125
GAB-0097_stage1,GAB-0097,Gabor,B.,B,False,3,325.34289360046387,0.34765625,0.65234375
GAB-0098_stage1,GAB-0098,Gabor,B.,B,False,3,324.3846893310547,0.376953125,0.62109375
GAB-0099_stage1,GAB-0099,Gabor,B.,B,False,3,320.6038475036621,0.294921875,0.70703125
GAB-0100_stage1,GAB-0100,Gabor,B.,A,False,3,317.3637390136719,0.3203125,0.6796875
GAB-0101_stage1,GAB-0101,Gabor,B.,B,False,3,317.6283836364746,0.1826171875,0.81640625
GAB-0102_stage1,GAB-0102,Gabor,B.,A,False,3,317.8105354309082,0.2451171875,0.75390625
GAB-0103_stage1,GAB-0103,Gabor,B.,B,False,3,317.95787811279297,0.22265625,0.77734375
GAB-0104_stage1,GAB-0104,Gabor,B.,B,False,3,319.2896842956543,0.22265625,0.77734375
GAB-0105_stage1,GAB-0105,Gabor,B.,B,False,3,320.7664489746094,0.26953125,0.73046875
GAB-0106_stage1,GAB-0106,Gabor,B.,B,False,3,325.11091232299805,0.294921875,0.70703125
GAB-0107_stage1,GAB-0107,Gabor,B.,B,False,3,327.3928165435791,0.26953125,0.73046875
GAB-0108_stage1,GAB-0108,Gabor,B.,A,False,3,323.0760097503662,0.26953125,0.73046875
GAB-0109_stage1,GAB-0109,Gabor,B.,B,False,3,338.9933109283447,0.2021484375,0.796875
GAB-0110_stage1,GAB-0110,Gabor,B.,A,False,3,398.53644371032715,0.294921875,0.70703125
GAB-0111_stage1,GAB-0111,Gabor,B.,A,False,3,339.6162986755371,0.26953125,0.73046875
GAB-0112_stage1,GAB-0112,Gabor,B.,A,False,3,331.9683074951172,0.2451171875,0.75390625
GAB-0113_stage1,GAB-0113,Gabor,B.,A,False,3,328.84860038757324,0.294921875,0.70703125
GAB-0114_stage1,GAB-0114,Gabor,B.,A,False,3,322.13449478149414,0.26953125,0.73046875
GAB-0115_stage1,GAB-0115,Gabor,B.,B,False,3,321.749210357666,0.26953125,0.73046875
GAB-0116_stage1,GAB-0116,Gabor,B.,B,False,3,321.93875312805176,0.3203125,0.6796875
GAB-0117_stage1,GAB-0117,Gabor,B.,A,False,3,332.63349533081055,0.294921875,0.70703125
GAB-0118_stage1,GAB-0118,Gabor,B.,A,False,3,338.12570571899414,0.22265625,0.77734375
GAB-0119_stage1,GAB-0119,Gabor,B.,A,False,3,330.81817626953125,0.2451171875,0.75390625
GAB-0120_stage1,GAB-0120,Gabor,B.,B,False,3,326.6587257385254,0.26953125,0.73046875
GAB-0121_stage1,GAB-0121,Gabor,B.,B,False,3,327.7013301849365,0.1826171875,0.81640625
GAB-0122_stage1,GAB-0122,Gabor,B.,A,False,3,426.50628089904785,0.2451171875,0.75390625
GAB-0123_stage1,GAB-0123,Gabor,B.,A,False,3,330.96957206726074,0.26953125,0.73046875
GAB-0124_stage1,GAB-0124,Gabor,B.,A,False,3,334.38849449157715,0.22265625,0.77734375
GAB-0125_stage1,GAB-0125,Gabor,B.,B,False,3,334.45167541503906,0.3203125,0.6796875
GAB-0126_stage1,GAB-0126,Gabor,B.,B,False,3,325.59895515441895,0.3203125,0.6796875
GAB-0127_stage1,GAB-0127,Gabor,B.,A,False,3,323.98104667663574,0.294921875,0.70703125
GAB-0128_stage1,GAB-0128,Gabor,B.,A,False,3,346.22836112976074,0.26953125,0.73046875
GAB-0129_stage1,GAB-0129,Gabor,B.,A,False,3,340.58451652526855,0.40625,0.59375
GAB-0130_stage1,GAB-0130,Gabor,B.,B,False,3,324.9220848083496,0.34765625,0.65234375
GAB-0131_stage1,GAB-0131,Gabor,B.,B,False,3,324.85270500183105,0.4375,0.5625
GAB-0132_stage1,GAB-0132,Gabor,B.,B,False,3,326.1761665344238,0.34765625,0.65234375
GAB-0133_stage1,GAB-0133,Gabor,B.,B,False,3,323.7016201019287,0.26953125,0.73046875
GAB-0134_stage1,GAB-0134,Gabor,B.,A,False,3,326.8625736236572,0.294921875,0.70703125
GAB-0135_stage1,GAB-0135,Gabor,B.,B,False,3,321.61402702331543,0.40625,0.59375
GAB-0136_stage1,GAB-0136,Gabor,B.,A,False,3,369.678258895874,0.3203125,0.6796875
GAB-0137_stage1,GAB-0137,Gabor,B.,A,False,3,323.1685161590576,0.26953125,0.73046875
GAB-0138_stage1,GAB-0138,Gabor,B.,B,False,3,331.6481113433838,0.34765625,0.65234375
GAB-0139_stage1,GAB-0139,Gabor,B.,A,False,3,336.7640972137451,0.34765625,0.65234375
GAB-0140_stage1,GAB-0140,Gabor,B.,A,False,3,335.9208106994629,0.294921875,0.70703125
GAB-0141_stage1,GAB-0141,Gabor,B.,B,False,3,325.23059844970703,0.4375,0.5625
GAB-0142_stage1,GAB-0142,Gabor,B.,A,False,3,329.82563972473145,0.376953125,0.62109375
GAB-0143_stage1,GAB-0143,Gabor,B.,A,False,3,333.5096836090088,0.376953125,0.62109375
GAB-0144_stage1,GAB-0144,Gabor,B.,A,False,3,348.15263748168945,0.34765625,0.65234375
GAB-0145_stage1,GAB-0145,Gabor,B.,B,False,3,324.18084144592285,0.46875,0.53125
GAB-0146_stage1,GAB-0146,Gabor,B.,B,False,3,348.94800186157227,0.4375,0.5625
GAB-0147_stage1,GAB-0147,Gabor,B.,A,False,3,321.946382522583,0.3203125,0.6796875
GAB-0148_stage1,GAB-0148,Gabor,B.,A,False,3,396.74901962280273,0.34765625,0.65234375
GAB-0149_stage1,GAB-0149,Gabor,B.,B,False,3,321.92301750183105,0.4375,0.5625
GAB-0150_stage1,GAB-0150,Gabor,B.,A,False,3,323.64606857299805,0.376953125,0.62109375
GAB-0151_stage1,GAB-0151,Gabor,B.,A,False,3,380.6805610656738,0.26953125,0.73046875
GAB-0152_stage1,GAB-0152,Gabor,B.,A,False,3,322.19839096069336,0.2451171875,0.75390625
GAB-0153_stage1,GAB-0153,Gabor,B.,B,False,3,343.25408935546875,0.34765625,0.65234375
GAB-0154_stage1,GAB-0154,Gabor,B.,B,False,3,330.5094242095947,0.2451171875,0.75390625
GAB-0155_stage1,GAB-0155,Gabor,B.,A,False,3,329.7755718231201,0.294921875,0.70703125
GAB-0156_stage1,GAB-0156,Gabor,B.,A,False,3,321.30885124206543,0.22265625,0.77734375
GAB-0157_stage1,GAB-0157,Gabor,B.,B,False,3,342.71717071533203,0.22265625,0.77734375
GAB-0158_stage1,GAB-0158,Gabor,B.,A,False,3,398.4830379486084,0.3203125,0.6796875
GAB-0159_stage1,GAB-0159,Gabor,B.,A,False,3,323.7481117248535,0.22265625,0.77734375
GAB-0160_stage1,GAB-0160,Gabor,B.,B,False,3,330.84869384765625,0.294921875,0.70703125
GAB-0161_stage1,GAB-0161,Gabor,B.,A,False,3,335.2196216583252,0.2451171875,0.75390625
GAB-0162_stage1,GAB-0162,Gabor,B.,B,False,3,395.352840423584,0.3203125,0.6796875
GAB-0163_stage1,GAB-0163,Gabor,B.,B,False,3,324.3598937988281,0.34765625,0.65234375
GAB-0164_stage1,GAB-0164,Gabor,B.,B,False,3,324.47242736816406,0.294921875,0.70703125
GAB-0165_stage1,GAB-0165,Gabor,B.,A,False,3,326.13635063171387,0.26953125,0.73046875
GAB-0166_stage1,GAB-0166,Gabor,B.,A,False,3,324.0931034088135,0.22265625,0.77734375
GAB-0167_stage1,GAB-0167,Gabor,B.,A,False,3,323.4844207763672,0.294921875,0.70703125
GAB-0168_stage1,GAB-0168,Gabor,B.,A,False,3,318.5391426086426,0.2451171875,0.75390625
GAB-0169_stage1,GAB-0169,Gabor,B.,A,False,3,318.62854957580566,0.22265625,0.77734375
GAB-0170_stage1,GAB-0170,Gabor,B.,A,False,3,332.6694965362549,0.22265625,0.77734375
GAB-0171_stage1,GAB-0171,Gabor,B.,B,False,3,319.93746757507324,0.3203125,0.6796875
GAB-0172_stage1,GAB-0172,Gabor,B.,A,False,3,335.8426094055176,0.22265625,0.77734375
GAB-0173_stage1,GAB-0173,Gabor,B.,B,False,3,325.0000476837158,0.294921875,0.70703125
GAB-0174_stage1,GAB-0174,Gabor,B.,B,False,3,324.02944564819336,0.26953125,0.73046875
GAB-0175_stage1,GAB-0175,Gabor,B.,B,False,3,331.58135414123535,0.2021484375,0.796875
GAB-0176_stage1,GAB-0176,Gabor,B.,A,False,3,323.87733459472656,0.22265625,0.77734375
GAB-0177_stage1,GAB-0177,Gabor,B.,A,False,3,338.1831645965576,0.2451171875,0.75390625
GAB-0178_stage1,GAB-0178,Gabor,B.,B,False,3,348.94728660583496,0.26953125,0.73046875
GAB-0179_stage1,GAB-0179,Gabor,B.,B,False,3,332.87692070007324,0.294921875,0.70703125
GAB-0180_stage1,GAB-0180,Gabor,B.,B,False,3,328.6013603210449,0.294921875,0.70703125
GAB-0181_stage1,GAB-0181,Gabor,B.,A,False,3,361.45997047424316,0.3203125,0.6796875
GAB-0182_stage1,GAB-0182,Gabor,B.,A,False,3,341.97235107421875,0.294921875,0.70703125
GAB-0183_stage1,GAB-0183,Gabor,B.,A,False,3,326.30419731140137,0.294921875,0.70703125
GAB-0184_stage1,GAB-0184,Gabor,B.,B,False,3,324.094295501709,0.26953125,0.73046875
GAB-0185_stage1,GAB-0185,Gabor,B.,A,False,3,325.8180618286133,0.2021484375,0.796875
GAB-0186_stage1,GAB-0186,Gabor,B.,A,False,3,329.2064666748047,0.2021484375,0.796875
GAB-0187_stage1,GAB-0187,Gabor,B.,B,False,3,322.39270210266113,0.26953125,0.73046875
GAB-0188_stage1,GAB-0188,Gabor,B.,A,False,3,323.5914707183838,0.2451171875,0.75390625
GAB-0189_stage1,GAB-0189,Gabor,B.,A,False,3,317.5086975097656,0.2451171875,0.75390625
GAB-0190_stage1,GAB-0190,Gabor,B.,B,False,3,318.6514377593994,0.2451171875,0.75390625
GAB-0191_stage1,GAB-0191,Gabor,B.,B,False,3,325.8087635040283,0.26953125,0.73046875
GAB-0192_stage1,GAB-0192,Gabor,B.,A,False,3,319.1659450531006,0.22265625,0.77734375
GAB-0193_stage1,GAB-0193,Gabor,B.,B,False,3,331.09450340270996,0.376953125,0.62109375
GAB-0194_stage1,GAB-0194,Gabor,B.,A,False,3,356.13417625427246,0.3203125,0.6796875
GAB-0195_stage1,GAB-0195,Gabor,B.,A,False,3,333.09245109558105,0.2451171875,0.75390625
GAB-0196_stage1,GAB-0196,Gabor,B.,B,False,3,317.1582221984863,0.3203125,0.6796875
GAB-0197_stage1,GAB-0197,Gabor,B.,B,False,3,316.9865608215332,0.22265625,0.77734375
GAB-0198_stage1,GAB-0198,Gabor,B.,B,False,3,317.49749183654785,0.2451171875,0.75390625
GAB-0199_stage1,GAB-0199,Gabor,B.,A,False,3,317.06833839416504,0.2021484375,0.796875
GAB-0200_stage1,GAB-0200,Gabor,B.,B,False,3,317.185640335083,0.2451171875,0.75390625
GAB-0201_stage1,GAB-0201,Gabor,B.,B,False,3,316.605806350708,0.3203125,0.6796875
GAB-0202_stage1,GAB-0202,Gabor,B.,B,False,3,317.8110122680664,0.294921875,0.70703125
GAB-0203_stage1,GAB-0203,Gabor,B.,A,False,3,317.4552917480469,0.2021484375,0.796875
GAB-0204_stage1,GAB-0204,Gabor,B.,B,False,3,317.9891109466553,0.26953125,0.73046875
GAB-0205_stage1,GAB-0205,Gabor,B.,A,False,3,317.8567886352539,0.1640625,0.8359375
GAB-0206_stage1,GAB-0206,Gabor,B.,B,False,3,318.04490089416504,0.26953125,0.73046875
GAB-0207_stage1,GAB-0207,Gabor,B.,B,False,3,318.4926509857178,0.26953125,0.73046875
GAB-0208_stage1,GAB-0208,Gabor,B.,B,False,3,351.2454032897949,0.2451171875,0.75390625
GAB-0209_stage1,GAB-0209,Gabor,B.,A,False,3,323.9483833312988,0.1826171875,0.81640625
GAB-0210_stage1,GAB-0210,Gabor,B.,A,False,3,334.0015411376953,0.2021484375,0.796875
GAB-0211_stage1,GAB-0211,Gabor,B.,A,False,3,329.70333099365234,0.294921875,0.70703125
GAB-0212_stage1,GAB-0212,Gabor,B.,B,False,3,321.17676734924316,0.294921875,0.70703125
GAB-0213_stage1,GAB-0213,Gabor,B.,B,False,3,326.43675804138184,0.2451171875,0.75390625
GAB-0214_stage1,GAB-0214,Gabor,B.,B,False,3,325.3655433654785,0.294921875,0.70703125
GAB-0215_stage1,GAB-0215,Gabor,B.,B,False,3,457.766056060791,0.2451171875,0.75390625
GAB-0216_stage1,GAB-0216,Gabor,B.,A,False,3,326.4307975769043,0.1826171875,0.81640625
GAB-0217_stage1,GAB-0217,Gabor,B.,A,False,3,332.0727348327637,0.1826171875,0.81640625
GAB-0218_stage1,GAB-0218,Gabor,B.,A,False,3,321.8352794647217,0.1484375,0.8515625
GAB-0219_stage1,GAB-0219,Gabor,B.,B,False,3,326.73096656799316,0.22265625,0.77734375
GAB-0220_stage1,GAB-0220,Gabor,B.,A,False,3,349.49278831481934,0.1826171875,0.81640625
GAB-0221_stage1,GAB-0221,Gabor,B.,B,False,3,400.5146026611328,0.294921875,0.70703125
GAB-0222_stage1,GAB-0222,Gabor,B.,B,False,3,330.3365707397461,0.3203125,0.6796875
GAB-0223_stage1,GAB-0223,Gabor,B.,B,False,3,330.72566986083984,0.3203125,0.6796875
GAB-0224_stage1,GAB-0224,Gabor,B.,B,False,3,331.7568302154541,0.26953125,0.73046875
GAB-0225_stage1,GAB-0225,Gabor,B.,A,False,3,323.09603691101074,0.3203125,0.6796875
